 2.83393753E-06	 2.34192441E-05	 6.77391588E-05	 1.39553842E-04	 2.46921642E-04	 4.04347251E-04	 6.34257298E-04	 9.67103640E-04	 1.43989450E-03	 2.09295113E-03	 2.96549418E-03	 4.09035027E-03	 5.48785331E-03	 7.15947760E-03	 9.08274410E-03	 1.12092882E-02	 1.34682809E-02	 1.57755369E-02	 1.80460015E-02	 2.02072879E-02	 2.22094279E-02	 2.40250419E-02	 2.56417517E-02	 2.70531571E-02	 2.82524269E-02	 2.92293340E-02	 2.99743270E-02	 3.04816412E-02	 3.07524782E-02	 3.07966805E-02	 3.06323054E-02	 3.02801455E-02	 2.97617598E-02	 2.91012581E-02	 2.83145225E-02	 2.74215255E-02	 2.64453214E-02	 2.54003552E-02	 2.43128117E-02	 2.31967407E-02	 2.20668729E-02	 2.09351631E-02	 1.98119098E-02	 1.87041345E-02	 1.76174267E-02	 1.65602930E-02	 1.55445935E-02	 1.45696915E-02	 1.36376364E-02	 1.27419682E-02	
-2.09764799E-06	-1.03525054E-05	 1.25991676E-05	 1.52349340E-04	 5.34351366E-04	 1.31779679E-03	 2.68159978E-03	 4.80486367E-03	 7.84307320E-03	 1.19023779E-02	 1.70167312E-02	 2.31296377E-02	 3.00848890E-02	 3.76276502E-02	 4.54200567E-02	 5.30785571E-02	 6.02232400E-02	 6.65297390E-02	 7.17762520E-02	 7.58408290E-02	 7.86917050E-02	 8.03769570E-02	 8.09933870E-02	 8.06600620E-02	 7.94977960E-02	 7.76247630E-02	 7.51584930E-02	 7.22165090E-02	 6.89138190E-02	 6.53575900E-02	 6.16421080E-02	 5.78456774E-02	 5.40327871E-02	 5.02574295E-02	 4.65637512E-02	 4.29894482E-02	 3.95647873E-02	 3.63094450E-02	 3.32375618E-02	 3.03538599E-02	 2.76599122E-02	 2.51541694E-02	 2.28333211E-02	 2.06921814E-02	 1.87236916E-02	 1.69193876E-02	 1.52702063E-02	 1.37647976E-02	 1.23929279E-02	 1.11439878E-02	
-1.79308941E-05	-1.18942268E-04	-1.68813126E-04	 1.58626588E-04	 1.30039063E-03	 3.74492014E-03	 7.95243671E-03	 1.42767865E-02	 2.28967897E-02	 3.37671621E-02	 4.65952262E-02	 6.08426608E-02	 7.57601360E-02	 9.04573110E-02	 1.04007034E-01	 1.15585750E-01	 1.24611630E-01	 1.30845319E-01	 1.34345366E-01	 1.35327165E-01	 1.34129143E-01	 1.31162226E-01	 1.26825020E-01	 1.21463303E-01	 1.15362695E-01	 1.08755308E-01	 1.01849415E-01	 9.48277660E-02	 8.78531870E-02	 8.10482680E-02	 7.45027160E-02	 6.82692310E-02	 6.23773530E-02	 5.68417106E-02	 5.16793274E-02	 4.68958389E-02	 4.24877747E-02	 3.84512610E-02	 3.47616877E-02	 3.13975355E-02	 2.83342656E-02	 2.55508807E-02	 2.30274743E-02	 2.07467099E-02	 1.86913015E-02	 1.68396593E-02	 1.51675250E-02	 1.36592169E-02	 1.22978746E-02	 1.10744358E-02	
-1.09011369E-04	-7.89946386E-04	-1.62724505E-03	-1.48556917E-03	 1.03467730E-03	 7.29494432E-03	 1.82881467E-02	 3.43927066E-02	 5.52440249E-02	 7.97577410E-02	 1.06277197E-01	 1.32808452E-01	 1.57306293E-01	 1.77970579E-01	 1.93512059E-01	 2.03376564E-01	 2.07858800E-01	 2.07806234E-01	 2.03939378E-01	 1.96918760E-01	 1.87517523E-01	 1.76516442E-01	 1.64594044E-01	 1.52275092E-01	 1.39932860E-01	 1.27826707E-01	 1.16145296E-01	 1.05033230E-01	 9.46012980E-02	 8.49217410E-02	 7.60250870E-02	 6.79041320E-02	 6.05263980E-02	 5.38479835E-02	 4.78255825E-02	 4.24167727E-02	 3.75801290E-02	 3.32718887E-02	 2.94425698E-02	 2.60425869E-02	 2.30243840E-02	 2.03458172E-02	 1.79710764E-02	 1.58694994E-02	 1.40135269E-02	 1.23759344E-02	 1.09298778E-02	 9.65179360E-03	 8.52074560E-03	 7.52057130E-03	
-2.13460934E-04	-1.50877017E-03	-2.86974964E-03	-1.76300071E-03	 4.74977327E-03	 1.92038376E-02	 4.29443719E-02	 7.56657940E-02	 1.15343378E-01	 1.58595744E-01	 2.01321102E-01	 2.39423401E-01	 2.69506011E-01	 2.89406306E-01	 2.98524297E-01	 2.97961270E-01	 2.90189726E-01	 2.77527539E-01	 2.61298622E-01	 2.42619240E-01	 2.22593511E-01	 2.02205130E-01	 1.82219554E-01	 1.63149513E-01	 1.45284321E-01	 1.28757295E-01	 1.13612966E-01	 9.98575460E-02	 8.74774730E-02	 7.64338980E-02	 6.66566510E-02	 5.80454474E-02	 5.04820951E-02	 4.38490518E-02	 3.80405891E-02	 3.29654536E-02	 2.85468248E-02	 2.47128868E-02	 2.13924143E-02	 1.85171326E-02	 1.60241398E-02	 1.38596535E-02	 1.19802418E-02	 1.03509636E-02	 8.94250830E-03	 7.72718580E-03	 6.67824170E-03	 5.77106370E-03	 4.98428369E-03	 4.30131215E-03	
-9.66114381E-05	-4.12656697E-04	 1.01241850E-03	 7.95513283E-03	 2.44455003E-02	 5.33573003E-02	 9.52322770E-02	 1.47853049E-01	 2.06582179E-01	 2.65384542E-01	 3.18074653E-01	 3.59442646E-01	 3.86039525E-01	 3.96549098E-01	 3.91847225E-01	 3.74875047E-01	 3.50163296E-01	 3.21879196E-01	 2.92155314E-01	 2.62230464E-01	 2.33107711E-01	 2.05571977E-01	 1.80154290E-01	 1.57126240E-01	 1.36532977E-01	 1.18270945E-01	 1.02165258E-01	 8.80269250E-02	 7.56815150E-02	 6.49651360E-02	 5.57139034E-02	 4.77570175E-02	 4.09222723E-02	 3.50490881E-02	 2.99980789E-02	 2.56556412E-02	 2.19305555E-02	 1.87443276E-02	 1.60244909E-02	 1.37026484E-02	 1.17165592E-02	 1.00132517E-02	 8.55067040E-03	 7.29619820E-03	 6.22388178E-03	 5.31001912E-03	 4.53169859E-03	 3.86715226E-03	 3.29753481E-03	 2.80800777E-03	
 1.11993040E-04	 1.48766954E-03	 7.45008946E-03	 2.33859474E-02	 5.45547066E-02	 1.03817022E-01	 1.69983816E-01	 2.47583682E-01	 3.27944945E-01	 4.01296268E-01	 4.58983151E-01	 4.95165951E-01	 5.07639562E-01	 4.97784012E-01	 4.69971558E-01	 4.30772190E-01	 3.87263587E-01	 3.43851390E-01	 3.02266239E-01	 2.63374092E-01	 2.27707532E-01	 1.95590323E-01	 1.67157308E-01	 1.42347378E-01	 1.20921961E-01	 1.02527243E-01	 8.67764380E-02	 7.33103870E-02	 6.18280253E-02	 5.20800158E-02	 4.38451249E-02	 3.69130589E-02	 3.10817689E-02	 2.61676798E-02	 2.20153836E-02	 1.85028842E-02	 1.55375483E-02	 1.30443403E-02	 1.09549511E-02	 9.20504360E-03	 7.73548290E-03	 6.49615070E-03	 5.44819165E-03	 4.56308897E-03	 3.81974357E-03	 3.19901138E-03	 2.68183987E-03	 2.24957943E-03	 1.88579943E-03	 1.57792346E-03	
 3.28287029E-04	 3.56326600E-03	 1.49950657E-02	 4.25145411E-02	 9.32014530E-02	 1.69701084E-01	 2.67881576E-01	 3.76970147E-01	 4.81865487E-01	 5.67088364E-01	 6.20778410E-01	 6.37668660E-01	 6.20194120E-01	 5.77482938E-01	 5.21366457E-01	 4.60742081E-01	 4.00970741E-01	 3.45160903E-01	 2.94721652E-01	 2.49990319E-01	 2.10803454E-01	 1.76831431E-01	 1.47706908E-01	 1.23018191E-01	 1.02286089E-01	 8.49716730E-02	 7.05325180E-02	 5.84805918E-02	 4.84185837E-02	 4.00373313E-02	 3.30866909E-02	 2.73479051E-02	 2.26174559E-02	 1.87106011E-02	 1.54698420E-02	 1.27735268E-02	 1.05319631E-02	 8.67831250E-03	 7.15330570E-03	 5.90192691E-03	 4.87244448E-03	 4.02054999E-03	 3.31170595E-03	 2.72165681E-03	 2.23412218E-03	 1.83512808E-03	 1.51033485E-03	 1.24499832E-03	 1.02596559E-03	 8.43002150E-04	
 2.21142235E-03	 1.79560249E-02	 4.98376944E-02	 9.56593550E-02	 1.52216055E-01	 2.15421590E-01	 2.80561946E-01	 3.42621663E-01	 3.96679373E-01	 4.38373842E-01	 4.64349562E-01	 4.72657431E-01	 4.63000067E-01	 4.36808814E-01	 3.97092105E-01	 3.48094324E-01	 2.94761737E-01	 2.42084404E-01	 1.94416874E-01	 1.54832014E-01	 1.24623925E-01	 1.03027275E-01	 8.73534740E-02	 7.47463920E-02	 6.43078840E-02	 5.59139725E-02	 4.93452777E-02	 4.43024847E-02	 4.04739525E-02	 3.75787783E-02	 3.53861905E-02	 3.37134344E-02	 3.24213476E-02	 3.14110713E-02	 3.05896025E-02	 2.98891186E-02	 2.92622849E-02	 2.86512095E-02	 2.80420751E-02	 2.74064287E-02	 2.67344505E-02	 2.60224973E-02	 2.52734399E-02	 2.44860886E-02	 2.36577569E-02	 2.27997728E-02	 2.19387169E-02	 2.10672825E-02	 2.01914186E-02	 1.92922553E-02	
 3.17761614E-03	 2.57041462E-02	 7.07642331E-02	 1.34138341E-01	 2.09915778E-01	 2.90975570E-01	 3.69694710E-01	 4.38693923E-01	 4.91577614E-01	 5.23614099E-01	 5.32253436E-01	 5.17423668E-01	 4.81556266E-01	 4.29286841E-01	 3.66872541E-01	 3.01348405E-01	 2.39530011E-01	 1.87011619E-01	 1.47274124E-01	 1.21043103E-01	 1.05993836E-01	 9.72907430E-02	 9.09116990E-02	 8.59378400E-02	 8.22650000E-02	 7.96632100E-02	 7.78180800E-02	 7.64112790E-02	 7.51748410E-02	 7.39168440E-02	 7.25221120E-02	 7.09348310E-02	 6.91371970E-02	 6.71337960E-02	 6.49304560E-02	 6.25417920E-02	 5.99914900E-02	 5.73031018E-02	 5.45203062E-02	 5.16795484E-02	 4.88186915E-02	 4.59695983E-02	 4.31575429E-02	 4.04003232E-02	 3.77121460E-02	 3.51096944E-02	 3.26148228E-02	 3.02345387E-02	 2.79766868E-02	 2.58367067E-02	
 3.31299027E-04	 2.68041752E-03	 7.38427826E-03	 1.40273645E-02	 2.20302068E-02	 3.08357385E-02	 3.97146909E-02	 4.82912336E-02	 5.63734397E-02	 6.17486240E-02	 6.73141450E-02	 7.16335740E-02	 7.17307570E-02	 7.44451960E-02	 7.42425770E-02	 7.72305030E-02	 7.76842330E-02	 7.75773050E-02	 7.64327430E-02	 7.65115570E-02	 7.94836890E-02	 8.21342630E-02	 8.40857900E-02	 8.46383510E-02	 8.49154570E-02	 8.57590920E-02	 8.56368190E-02	 8.33930500E-02	 8.13911470E-02	 7.90531890E-02	 7.65489640E-02	 7.40096320E-02	 7.17151610E-02	 6.80580590E-02	 6.46963620E-02	 6.14209822E-02	 5.74677214E-02	 5.42188424E-02	 5.07326482E-02	 4.72844487E-02	 4.39589342E-02	 4.07601326E-02	 3.76911502E-02	 3.47855042E-02	 3.21377083E-02	 2.96417326E-02	 2.71369505E-02	 2.48516715E-02	 2.26729775E-02	 2.07591099E-02	
 9.73954210E-04	 7.86170218E-03	 2.15503295E-02	 4.06130052E-02	 6.31558015E-02	 8.70733250E-02	 1.10282320E-01	 1.30978010E-01	 1.47790359E-01	 1.59642375E-01	 1.66463700E-01	 1.68104175E-01	 1.64850058E-01	 1.58098793E-01	 1.48611771E-01	 1.38246414E-01	 1.27785781E-01	 1.18504437E-01	 1.11446321E-01	 1.06676265E-01	 1.03816170E-01	 1.01478468E-01	 9.87582410E-02	 9.56200750E-02	 9.23024150E-02	 8.89313130E-02	 8.54004880E-02	 8.16800520E-02	 7.78412980E-02	 7.39421800E-02	 6.99965860E-02	 6.60539740E-02	 6.21515950E-02	 5.82557628E-02	 5.44585859E-02	 5.07808582E-02	 4.72127956E-02	 4.38053132E-02	 4.05403986E-02	 3.74398113E-02	 3.45119016E-02	 3.17579865E-02	 2.91773843E-02	 2.67681076E-02	 2.45242959E-02	 2.24391259E-02	 2.05057891E-02	 1.87192999E-02	 1.70728548E-02	 1.55566770E-02	
 1.70221112E-03	 1.37184062E-02	 3.74754513E-02	 7.02442899E-02	 1.08432538E-01	 1.48037505E-01	 1.85218606E-01	 2.16739749E-01	 2.40149460E-01	 2.53953427E-01	 2.57676156E-01	 2.52349981E-01	 2.39324424E-01	 2.21127305E-01	 1.99982303E-01	 1.78510864E-01	 1.59317891E-01	 1.44301181E-01	 1.33449817E-01	 1.26708772E-01	 1.21711636E-01	 1.16493919E-01	 1.11124870E-01	 1.05902863E-01	 1.00875966E-01	 9.59045500E-02	 9.10837260E-02	 8.63213960E-02	 8.17766550E-02	 7.72230160E-02	 7.26169300E-02	 6.78996230E-02	 6.31323690E-02	 5.84534192E-02	 5.38821531E-02	 4.94712363E-02	 4.52974943E-02	 4.13459622E-02	 3.76751706E-02	 3.42103112E-02	 3.09472139E-02	 2.79160853E-02	 2.51397341E-02	 2.26141080E-02	 2.03154414E-02	 1.82187541E-02	 1.63285569E-02	 1.46360883E-02	 1.30957027E-02	 1.16830786E-02	
 2.89101642E-03	 2.32448013E-02	 6.31803195E-02	 1.17518534E-01	 1.79558050E-01	 2.42053844E-01	 2.98274009E-01	 3.42753488E-01	 3.71762342E-01	 3.83504995E-01	 3.78144524E-01	 3.57642369E-01	 3.25428943E-01	 2.86139425E-01	 2.45048912E-01	 2.07003679E-01	 1.75977646E-01	 1.53582513E-01	 1.38802934E-01	 1.27794752E-01	 1.17739381E-01	 1.08516376E-01	 1.00483552E-01	 9.34911180E-02	 8.71897520E-02	 8.15125780E-02	 7.62322890E-02	 7.13763480E-02	 6.66819950E-02	 6.23335490E-02	 5.81652316E-02	 5.41625437E-02	 5.02370218E-02	 4.64603479E-02	 4.26843230E-02	 3.90552600E-02	 3.55923174E-02	 3.22869236E-02	 2.92489435E-02	 2.65328694E-02	 2.41646721E-02	 2.21562812E-02	 2.04595276E-02	 1.89864193E-02	 1.76810837E-02	 1.64283788E-02	 1.52044774E-02	 1.40519563E-02	 1.29297261E-02	 1.18580848E-02	
 4.33365894E-03	 3.46847443E-02	 9.33394660E-02	 1.70969793E-01	 2.55892086E-01	 3.36089002E-01	 4.01224152E-01	 4.43980464E-01	 4.60771322E-01	 4.51848980E-01	 4.20981215E-01	 3.74805312E-01	 3.21766114E-01	 2.70638023E-01	 2.28731175E-01	 1.99894387E-01	 1.82918433E-01	 1.71805764E-01	 1.61549611E-01	 1.51690792E-01	 1.42588726E-01	 1.34215756E-01	 1.26366505E-01	 1.18838577E-01	 1.11515456E-01	 1.04367921E-01	 9.74118700E-02	 9.06777420E-02	 8.41845940E-02	 7.79422680E-02	 7.19585820E-02	 6.62467380E-02	 6.08239979E-02	 5.57081859E-02	 5.09080907E-02	 4.64253885E-02	 4.22542387E-02	 3.83839062E-02	 3.48053938E-02	 3.15083894E-02	 2.84817758E-02	 2.57121678E-02	 2.31843003E-02	 2.08807231E-02	 1.87844262E-02	 1.68799926E-02	 1.51541748E-02	 1.35929073E-02	 1.21832128E-02	 1.09105739E-02	
 5.83941367E-03	 4.67079226E-02	 1.25522055E-01	 2.29361251E-01	 3.41975142E-01	 4.46614092E-01	 5.28932345E-01	 5.78996166E-01	 5.92454297E-01	 5.70836269E-01	 5.20421554E-01	 4.51543919E-01	 3.76655899E-01	 3.07519446E-01	 2.53421918E-01	 2.17994567E-01	 1.97806648E-01	 1.83779981E-01	 1.70196108E-01	 1.57074594E-01	 1.45012836E-01	 1.34082765E-01	 1.24099837E-01	 1.14828107E-01	 1.06125478E-01	 9.79340190E-02	 9.02114410E-02	 8.29390970E-02	 7.61352690E-02	 6.97697550E-02	 6.38149290E-02	 5.82548874E-02	 5.30806093E-02	 4.82738262E-02	 4.38301206E-02	 3.97393090E-02	 3.59851619E-02	 3.25373913E-02	 2.93802064E-02	 2.64990172E-02	 2.38767712E-02	 2.14955226E-02	 1.93360277E-02	 1.73800069E-02	 1.56084668E-02	 1.40073584E-02	 1.25611959E-02	 1.12531727E-02	 1.00768738E-02	 9.02072930E-03	
 6.61551892E-03	 5.30006001E-02	 1.42927549E-01	 2.62582709E-01	 3.94371083E-01	 5.19890138E-01	 6.22678167E-01	 6.90612850E-01	 7.17289140E-01	 7.01372160E-01	 6.49429140E-01	 5.70504947E-01	 4.77181451E-01	 3.85021759E-01	 3.05808487E-01	 2.47995079E-01	 2.11831101E-01	 1.90124937E-01	 1.73016199E-01	 1.57019764E-01	 1.42679752E-01	 1.29928922E-01	 1.18506772E-01	 1.08097929E-01	 9.85826510E-02	 8.99072220E-02	 8.18966260E-02	 7.44817720E-02	 6.76702430E-02	 6.14359869E-02	 5.57075548E-02	 5.04683978E-02	 4.56882477E-02	 4.12660976E-02	 3.72240413E-02	 3.35523543E-02	 3.02033693E-02	 2.71786147E-02	 2.44257969E-02	 2.19361081E-02	 1.96844340E-02	 1.76493760E-02	 1.58072401E-02	 1.41421844E-02	 1.26485339E-02	 1.13076679E-02	 1.01022893E-02	 9.02144270E-03	 8.05127670E-03	 7.17559450E-03	
